D,L,NC,W,dob,fname,height,lname,name,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight,year_counts,15_rec,16_rec,17_rec,18_rec,reach_height_ratio,reach_weight_ratio,weight_class,age,age_z,reach_z,height_z,sapm_z,slpm_z,str_acc_z,sub_avg_z,td_acc_z,td_avg_z,td_def_z,win_perc,total_fights,brawl_score,strike_diff,strike_ratio
0,1,0,10,1988-12-28,Katlyn,69.0,Chookagian,Katlyn Chookagian,68.0,3.8,4.0,Orthodox,0.3,,0.2,0.0,0.0,0.57,125,"[0, 2, 1, 2]",0,2,1,2,0.9855072463768116,0.544,125,29.4986301369863,-0.24206940423328818,0.6768066866049081,2.1519628896430465,0.48034924810605284,0.8240617522955378,-0.8293079885613488,-0.47265099727079013,-1.3804656842760439,-0.9019758743552371,0.22666971982994194,0.9090909090909091,11,7.8,0.20000000000000018,1.0526315789473684
0,4,0,7,1984-03-31,Richardson,74.0,Moreira,Richardson Moreira,72.0,1.83,1.17,Orthodox,0.28,,0.0,0.0,0.0,1.0,185,"[1, 0, 0, 0]",1,0,0,0,0.972972972972973,0.3891891891891892,185,34.24657534246575,0.20708144922519955,-1.1088999677534623,0.7094284952612864,-0.8893293707099384,-1.4791548609973826,-1.5682655695567898,-0.8023079031671654,-1.494533146231206,-1.2505577829884686,1.6799066768827473,0.6363636363636364,11,3.0,-0.6600000000000001,0.6393442622950819
0,3,0,19,1990-04-16,Alexandre,65.0,Pantoja,Alexandre Pantoja,67.0,3.39,4.42,Orthodox,0.46,,1.3,0.6,0.78,0.6,125,"[0, 0, 2, 2]",0,0,2,2,1.0307692307692307,0.536,125,28.2,-0.5784575095674906,0.24307845786514345,-0.3531084617680534,0.19461595559166392,1.1543557419465815,0.6432766806196067,0.29698857938747275,0.9353661001727632,-0.48861959516450026,0.327810322665454,0.8636363636363636,22,7.8100000000000005,1.0299999999999998,1.303834808259587
0,7,0,11,1983-06-10,Walt,77.0,Harris,Walt Harris,77.0,2.63,2.99,Southpaw,0.38,,0.2,0.33,0.22,0.75,250,"[0, 2, 4, 1]",0,2,4,1,1.0,0.308,265,35.054794520547944,0.15932847170871733,-0.016827499307864483,1.0524889542673432,-0.40947624128578236,-0.11159739299658408,-0.6489635358047176,-0.40340576613501955,-0.1019467908840872,-0.7361273339189081,0.48692435914046006,0.6111111111111112,18,5.62,0.3600000000000003,1.1368821292775666
0,2,0,11,1989-12-12,Alessio,72.0,Di Chirico,Alessio Di Chirico,74.0,2.86,3.37,Orthodox,0.41,,0.0,0.5,1.9,0.76,185,"[0, 2, 2, 1]",0,2,2,1,1.0277777777777777,0.4,185,28.542465753424658,-1.0676446285553232,-0.335063299608959,-0.40295538530841574,-0.08581248313867788,0.19550663157750342,-0.3846338541448534,-0.8023079031671654,0.4672167644392756,0.15471595987485615,0.6913801559850188,0.8461538461538461,13,6.23,0.5100000000000002,1.1783216783216783
0,1,0,8,1987-08-04,Jonathan,75.0,Meunier,Jonathan Meunier,75.0,1.43,3.47,Switch,0.5,,0.0,0.33,0.58,0.58,170,"[0, 2, 0, 0]",0,2,0,0,1.0,0.4411764705882353,170,30.9013698630137,-0.40440069900196735,0.7552506926424747,1.9970558263615859,-1.389134122313622,0.015468840346388261,0.7556889757228649,-0.6855542864217495,-0.08908362633636926,-0.6535494650829813,-0.051153302355362716,0.8888888888888888,9,4.9,2.04,2.4265734265734267
0,3,1,9,1987-10-29,Antonio,75.0,Braga Neto,Antonio Braga Neto,77.0,3.92,1.36,Orthodox,0.33,,0.5,0.37,3.07,0.0,185,"[0, 0, 1, 1]",0,0,1,1,1.0266666666666666,0.41621621621621624,185,30.665753424657535,-0.5931428464804407,0.8256917026077959,1.2656204355461373,0.7411078089249497,-1.3345250048204604,-1.1130226020906604,-0.15888585316403758,-0.042838212335049586,1.0200687383749036,-2.438953826857788,0.75,13,5.28,-2.5599999999999996,0.34693877551020413
0,9,0,25,1983-11-02,Cub,68.0,Swanson,Cub Swanson,70.0,3.27,4.15,Orthodox,0.49,,0.5,0.52,1.19,0.6,145,"[1, 3, 2, 2]",1,3,2,2,1.0294117647058822,0.4827586206896552,145,34.657534246575345,0.9838680893155651,-0.16090644440717775,-0.47343134570421913,-0.03470902452522746,0.5621728692150652,0.6499363244233655,-0.12950852342591895,0.6098200886965786,-0.3054336049098974,0.05904718796900953,0.7352941176470589,34,7.42,0.8800000000000003,1.269113149847095
0,1,1,20,1985-07-09,Cris,68.0,Cyborg,Cris Cyborg,68.0,1.79,7.02,Orthodox,0.52,,0.3,0.62,0.85,0.91,145,"[0, 2, 2, 1]",0,2,2,1,1.0,0.4689655172413793,145,32.97260273972603,0.5296772866804345,-1.1084666170272184,-0.47343134570421913,-0.9782278136599961,2.438261397874644,0.9307088165742587,-0.26868186203287653,1.015115901491843,-0.5399207881064566,1.3102496267047092,0.9523809523809523,22,8.809999999999999,5.2299999999999995,3.9217877094972065
0,6,0,7,1980-09-19,Heather,66.0,Jo Clark,Heather Jo Clark,64.0,5.62,3.69,,0.49,,0.3,0.04,0.33,0.8,115,"[0, 2, 0, 0]",0,2,0,0,0.9696969696969697,0.5565217391304348,115,37.778082191780825,1.654583319039317,-0.306909250384213,1.0282435270410253,1.0573306425094815,-0.05747576901083182,0.4631089061339516,-0.2730322286234015,-1.20402812838281,-0.754557408336199,1.1691947883725256,0.5384615384615384,13,9.31,-1.9300000000000002,0.6565836298932384
0,4,1,19,1985-05-26,Lyman,72.0,Good,Lyman Good,74.0,4.36,5.5,Orthodox,0.47,,0.0,1.0,0.64,0.85,170,"[1, 0, 1, 0]",1,0,1,0,1.0277777777777777,0.43529411764705883,170,33.09315068493151,0.14833027336724072,0.288263623145981,0.3162291497853107,0.8390323444395713,0.4885265651353286,0.4507946612604221,-0.6855542864217495,2.7065551185472265,-0.6069694201295375,1.005774789973066,0.8260869565217391,24,9.86,1.1399999999999997,1.2614678899082568
0,16,1,27,1979-02-04,Andrei,75.0,Arlovski,Andrei Arlovski,77.0,2.65,3.24,Orthodox,0.42,,0.3,0.34,0.53,0.81,240,"[2, 3, 3, 2]",2,3,3,2,1.0266666666666666,0.32083333333333336,265,39.4027397260274,1.0020909595238134,-0.016827499307864483,0.12629867451207857,-0.3964141668900058,0.07725973361301836,-0.3123694818706401,-0.27224921162806753,-0.06830434989233836,-0.5180707934240353,0.6797464053600822,0.627906976744186,44,5.890000000000001,0.5900000000000003,1.2226415094339624
1,3,1,9,1988-08-20,Emil,71.0,Meek,Emil Meek,74.0,2.8,2.67,Switch,0.4,,1.5,0.5,0.5,0.54,170,"[0, 1, 0, 2]",0,1,0,2,1.0422535211267605,0.43529411764705883,170,29.854794520547944,-0.6683297383082641,0.288263623145981,-0.24404640907344774,-0.34729519417305066,-0.17095784922560803,-0.26062540581861005,1.3992469950473767,0.6202575477385729,-0.7156561916875729,-0.20773524195957407,0.7307692307692307,14,5.47,-0.1299999999999999,0.9535714285714286
0,4,0,9,1986-01-15,Andrew,73.0,Craig,Andrew Craig,76.0,3.01,2.39,Orthodox,0.4,,0.0,0.37,0.53,0.72,170,"[1, 0, 0, 0]",1,0,0,0,1.0410958904109588,0.4470588235294118,170,32.45205479452055,-0.013343536050752567,1.2222377621389686,0.876504708644069,-0.18759725628289006,-0.23620719057580666,-0.26062540581861005,-0.6855542864217495,0.07782017932832293,-0.692366169210851,0.4968834862593781,0.6923076923076923,13,5.4,-0.6199999999999997,0.7940199335548174
0,11,0,18,1979-05-24,Frank,75.0,Mir,Frank Mir,79.0,3.84,2.18,Southpaw,0.47,,2.0,0.4,2.02,0.54,264,"[3, 1, 0, 0]",3,1,0,0,1.0533333333333332,0.29924242424242425,265,39.104109589041094,0.9442074616209488,0.7011458044943535,0.12629867451207857,0.3807792596586964,-0.7234944832116961,0.10837308554695681,1.957412214990118,0.13355029605815447,0.5300074173416431,-0.1879528026282166,0.6206896551724138,29,6.02,-1.6599999999999997,0.5677083333333334
0,11,0,19,1986-09-23,Tom,70.0,Gallicchio,Tom Gallicchio,73.0,7.07,3.53,Southpaw,0.26,,0.0,0.11,1.0,0.0,170,"[0, 0, 1, 0]",0,0,1,0,1.042857142857143,0.4294117647058823,170,31.764383561643836,-0.18676287863159172,-0.17872344635051282,-0.8043219679322061,2.8998962095935488,0.029450842064287885,-1.6834655399766754,-0.6855542864217495,-1.007054557492177,-0.32748915040887483,-2.3215914266164317,0.6333333333333333,30,10.6,-3.5400000000000005,0.49929278642149927
0,5,0,8,1984-11-19,Josh,74.0,Stansbury,Josh Stansbury,74.0,3.54,3.22,,0.54,,1.0,0.0,0.0,0.87,205,"[0, 2, 1, 0]",0,2,1,0,1.0,0.36097560975609755,205,33.608219178082194,0.12391374080549446,-0.6788910922009581,0.18567431602717152,0.07761447584021998,-0.27439544629645773,0.7458380911258705,0.3816062275891842,-1.3050969277589637,-0.959000054700302,1.0091934064903514,0.6153846153846154,13,6.76,-0.31999999999999984,0.9096045197740114
0,8,1,12,1982-12-07,KJ,70.0,Noons,KJ Noons,72.0,3.78,3.68,Orthodox,0.35,,0.0,0.2,0.08,0.68,155,"[1, 1, 0, 0]",1,1,0,0,1.0285714285714285,0.4645161290322581,155,35.56164383561644,1.0275303703232341,0.22427164374875816,0.05325947693407655,0.3032935281559559,0.2916585797402993,-0.7095735668134167,-0.8849781246706946,-0.6282504916137914,-1.0485374404039265,0.4677166954203101,0.6,21,7.46,-0.09999999999999964,0.9735449735449736
0,5,0,11,1980-09-24,Sara,66.0,McMann,Sara McMann,66.0,2.06,2.37,Orthodox,0.44,,0.5,0.64,4.67,0.66,135,"[2, 2, 2, 1]",2,2,2,1,1.0,0.4888888888888889,135,37.76438356164383,1.450168179824923,-0.8219850046715718,-0.49546632666322865,-0.7586757360419826,-0.5145654680530437,0.3769668329476728,-0.1532039081112409,1.0662308717855287,2.00952200723898,0.34800059030971187,0.6875,16,4.43,0.31000000000000005,1.1504854368932038
0,3,0,14,1986-06-16,Chris,68.0,Gruetzemacher,Chris Gruetzemacher,68.0,5.09,7.12,Orthodox,0.58,,0.0,0.0,0.0,0.62,155,"[1, 0, 2, 1]",1,0,2,1,1.0,0.43870967741935485,155,32.035616438356165,0.047915896425408125,-1.6502376174348952,-1.20721481050575,1.2284844845059815,2.4952016383464755,1.8079965100466957,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,0.250444944109738,0.8235294117647058,17,12.21,2.0300000000000002,1.3988212180746562
0,4,0,8,1988-03-26,Irene,69.0,Aldana,Irene Aldana,68.0,7.11,5.82,Orthodox,0.4,,0.0,0.66,0.67,0.95,135,"[0, 1, 1, 2]",0,1,1,2,0.9855072463768116,0.5037037037037037,135,30.257534246575343,-0.20207228843246478,-0.02971030137367235,1.201272131626874,2.2683488053125966,1.749403278139441,0.028776094118143514,-0.5181187286124248,1.1443028448481907,-0.594168667379321,1.389923859419591,0.6666666666666666,12,12.93,-1.29,0.8185654008438819
0,6,0,27,1979-10-28,Glover,74.0,Teixeira,Glover Teixeira,76.0,3.61,3.73,Orthodox,0.43,,0.8,0.51,2.39,0.59,205,"[2, 2, 3, 1]",2,2,3,1,1.027027027027027,0.37073170731707317,205,38.673972602739724,1.2350193219605605,0.09205302945097923,0.18567431602717152,0.1270055059203597,0.036180078428122826,-0.36328097877900295,0.20745036533371763,0.737356206477537,0.5475894947428404,0.06170610572228924,0.8181818181818182,33,7.34,0.1200000000000001,1.033240997229917
0,3,0,9,1992-06-29,Rose,65.0,Namajunas,Rose Namajunas,65.0,3.72,3.72,Orthodox,0.41,,0.9,0.59,2.34,0.45,115,"[2, 2, 2, 1]",2,2,2,1,1.0,0.5652173913043478,115,25.994520547945207,-1.0387827491917963,0.17670532597878766,0.49472094225558627,-0.1527345435844925,-0.038508765237257235,-0.229979252705978,0.06569196478157026,0.7668512484342899,0.6979294711965683,-0.05667665368472442,0.75,12,7.44,0.0,1.0
0,3,1,15,1979-10-01,Jerrod,68.0,Sanders,Jerrod Sanders,72.0,1.14,0.88,Orthodox,0.64,,1.6,0.33,2.2,0.5,135,"[1, 1, 0, 0]",1,1,0,0,1.0588235294117647,0.5333333333333333,135,38.74794520547945,1.666647861614852,1.5548391052221264,0.635692645530173,-1.3101336722887575,-1.4923374772782039,2.1179205270953205,0.6496086969913637,-0.14388471068573186,0.4017430156621794,-0.22685362713022167,0.8333333333333334,19,2.02,-0.2599999999999999,0.7719298245614036
1,7,0,18,1986-07-23,Kalindra,67.0,Faria,Kalindra Faria,,1.56,2.12,Switch,0.51,,0.8,0.5,0.84,0.2,125,"[0, 0, 1, 1]",0,0,1,1,,,125,31.934246575342467,0.38883571315512216,,0.8994272139374965,-1.0807302036798778,-0.65439705852342,1.103459389738655,-0.05284759182082855,0.5493941360979621,-0.45682295830367436,-1.0207310484747056,0.7115384615384616,26,3.68,0.56,1.358974358974359
0,14,1,22,1984-09-26,Ross,68.0,Pearson,Ross Pearson,69.0,3.8,3.59,Orthodox,0.4,,0.0,0.38,0.79,0.75,155,"[3, 5, 1, 2]",3,5,1,2,1.0147058823529411,0.44516129032258067,155,33.75616438356165,0.5259251346599348,-1.1816103021389819,-1.20721481050575,0.3174185809246586,0.2340077439046724,-0.16227572401773957,-0.8849781246706946,0.09985250947306157,-0.543518435070859,0.7212004052826437,0.6111111111111112,37,7.39,-0.20999999999999996,0.9447368421052632
0,1,0,10,1992-02-05,Adam,77.0,Wieczorek,Adam Wieczorek,81.0,1.87,2.5,Orthodox,0.45,,0.7,0.0,0.0,0.66,250,"[0, 0, 1, 1]",0,0,1,1,1.051948051948052,0.324,265,26.39178082191781,-1.5198240087395067,1.4191191082965713,1.0524889542673432,-0.9058350683252895,-0.48175736115140505,-0.059923941420081686,0.2523770063997408,-1.2121473436117978,-0.8908771368507532,0.19769128981102727,0.9090909090909091,11,4.37,0.6299999999999999,1.3368983957219251
0,11,0,17,1979-05-18,Gabriel,74.0,Gonzaga,Gabriel Gonzaga,76.0,2.94,2.12,Orthodox,0.45,,1.1,0.39,2.8,0.66,242,"[2, 1, 0, 0]",2,1,0,0,1.027027027027027,0.3140495867768595,265,39.12054794520548,0.9473937092119327,-0.37581415120897343,-0.3367964653655538,-0.20701408815124642,-0.7688201935980007,-0.059923941420081686,0.7770032244275493,0.09990785506640562,1.0786658095545485,0.19769128981102727,0.6071428571428571,28,5.0600000000000005,-0.8199999999999998,0.7210884353741497
0,6,0,12,1983-01-30,Jessica,65.0,Penne,Jessica Penne,67.0,4.73,2.46,,0.33,,0.6,0.25,1.58,0.2,115,"[1, 1, 1, 0]",1,1,1,0,1.0307692307692307,0.5826086956521739,115,35.413698630136984,1.114156693397965,1.143934478704789,0.49472094225558627,0.490510634286515,-0.8351229237273832,-0.9230674115459071,-0.10367013192091563,-0.4515105481435536,0.14873045206975097,-0.9322991122970458,0.6666666666666666,18,7.19,-2.2700000000000005,0.5200845665961944
0,0,0,12,1986-11-13,Gregor,69.0,Gillespie,Gregor Gillespie,71.0,2.28,3.19,Orthodox,0.48,,1.2,0.47,7.01,0.0,155,"[0, 1, 2, 2]",0,1,2,2,1.0289855072463767,0.45806451612903226,155,31.624657534246577,-0.06625828468156439,-0.2443556715471552,-0.5769776667858368,-0.7560854294967451,-0.022218193142557328,0.7134008244553426,1.0821494166957708,0.46390401001648796,3.8807325693962964,-1.994696486099505,1.0,12,5.47,0.9100000000000001,1.3991228070175439
1,10,0,22,1980-03-18,Kyle,73.0,Noke,Kyle Noke,76.0,2.09,3.23,Southpaw,0.5,,0.8,0.54,1.53,0.66,170,"[2, 3, 0, 0]",2,3,0,0,1.0410958904109588,0.4470588235294118,170,38.28493150684932,1.4576117641668018,1.2222377621389686,0.876504708644069,-0.8872263175159746,-0.04045916652521065,0.7556889757228649,0.4263397303617845,0.7871613534032653,0.08396791334654509,0.26201057685306084,0.6818181818181818,33,5.32,1.1400000000000001,1.5454545454545456
0,9,0,14,1988-01-27,Dominique,70.0,Steele,Dominique Steele,74.0,2.42,2.32,Orthodox,0.49,,0.0,0.42,2.95,0.76,170,"[2, 2, 1, 0]",2,2,1,0,1.0571428571428572,0.43529411764705883,170,30.41917808219178,-0.526001512923193,0.288263623145981,-0.8043219679322061,-0.6362724151171507,-0.2525195259133564,0.6540575375687173,-0.6855542864217495,0.28644993640918825,1.1863623105780476,0.6534654258635899,0.6086956521739131,23,4.74,-0.10000000000000009,0.9586776859504131
0,3,0,13,1987-07-28,Darrell,70.0,Horcher,Darrell Horcher,70.0,4.32,2.04,Southpaw,0.47,,0.8,1.0,0.39,0.47,155,"[0, 1, 2, 0]",0,1,2,0,1.0,0.45161290322580644,155,30.92054794520548,-0.26187671497817777,-0.7129829868430685,0.05325947693407655,0.6846699529109286,-0.758867762153343,0.6039412558962072,0.42644023624028254,2.60776284655,-0.8280361845542773,-0.29273443416669176,0.8125,16,6.36,-2.2800000000000002,0.4722222222222222
0,4,0,8,1985-01-12,Angela,63.0,Hill,Angela Hill,64.0,5.07,5.42,Orthodox,0.5,,0.0,0.5,0.32,0.72,115,"[2, 0, 3, 2]",2,0,3,2,1.0158730158730158,0.5565217391304348,115,33.46027397260274,0.6676628532099205,-0.306909250384213,-0.5723242273152918,0.7070486149559628,1.0362881152652932,0.5497449259889429,-0.4423943253258874,0.4443437140460373,-0.7617837112194465,0.8889956016165825,0.6666666666666666,12,10.49,0.34999999999999964,1.069033530571992
0,2,0,3,1985-04-09,Kelly,68.0,Faszholz,Kelly Faszholz,67.0,3.61,4.01,Orthodox,0.48,,0.0,0.0,0.0,0.44,135,"[0, 2, 0, 0]",0,2,0,0,0.9852941176470589,0.4962962962962963,135,33.221917808219175,0.4503817942881528,-0.425847653022622,0.635692645530173,0.17041100437377923,0.5616399649196154,0.7251575717772022,-0.5181187286124248,-1.4320722662196543,-1.0302868553778863,-0.44242395867019674,0.6,5,7.619999999999999,0.3999999999999999,1.110803324099723
0,2,0,7,1990-05-04,Molly,64.0,McCann,Molly McCann,62.0,2.4,1.41,Orthodox,0.3,,0.0,0.0,0.0,0.5,125,"[0, 0, 0, 1]",0,0,0,1,0.96875,0.496,125,28.15068493150685,-0.591231741415625,-1.9255626858336794,-0.9793762996208284,-0.4953254092601539,-1.2127511838858989,-0.8293079885613488,-0.6125854657541107,-1.3804656842760439,-0.9019758743552371,-0.009325020119585869,0.7777777777777778,9,3.8099999999999996,-0.99,0.5875
0,3,0,7,1987-05-10,Anton,71.0,Zafir,Anton Zafir,72.0,2.31,2.99,Orthodox,0.64,,0.0,0.6,6.11,0.0,170,"[1, 1, 0, 0]",1,1,0,0,1.0140845070422535,0.4235294117647059,170,31.136986301369863,-0.3449821194722776,-0.6457105158470067,-0.24404640907344774,-0.7199237159167585,-0.09638717339680947,2.1785291098809303,-0.6855542864217495,1.0375170619003036,3.6395780114594194,-2.3215914266164317,0.7,10,5.300000000000001,0.6800000000000002,1.2943722943722944
1,12,0,23,1984-04-21,Kajan,71.0,Johnson,Kajan Johnson,75.0,1.7,2.43,Orthodox,0.45,,0.2,0.37,1.99,0.66,155,"[2, 0, 1, 2]",2,0,1,2,1.056338028169014,0.4838709677419355,155,34.18904109589041,0.6461886054259451,1.6301535896364983,0.6834966206539899,-1.1657119597891226,-0.5090474735322938,0.38502211877793696,-0.5571235344429503,0.05940234274601415,0.31003481337939615,0.39529277831678605,0.6527777777777778,36,4.13,0.7300000000000002,1.4294117647058824
0,3,0,3,1990-09-15,Horacio,70.0,Gutierrez,Horacio Gutierrez,69.0,2.91,0.86,,0.26,,0.0,0.0,0.0,0.5,145,"[1, 1, 0, 0]",1,1,0,0,0.9857142857142858,0.47586206896551725,145,27.783561643835615,-0.869082681109707,-0.634686530717198,0.5700499876846751,-0.26421359485530627,-1.588465200223965,-1.5026527820668145,-0.47744186994331295,-1.497718137838797,-1.1261387460978547,-0.3445665019457322,0.5,6,3.77,-2.0500000000000003,0.29553264604810997
1,6,0,21,1989-09-02,Alejandro,66.0,Perez,Alejandro Perez,67.0,2.82,3.74,Orthodox,0.38,,0.2,0.18,0.54,0.63,135,"[2, 2, 2, 2]",2,2,2,2,1.0151515151515151,0.4962962962962963,135,28.81917808219178,-0.5186512102701035,-0.425847653022622,-0.49546632666322865,-0.30312352783812524,0.38445980217411696,-0.1453192752966214,-0.3721528004119513,-0.7294245086556967,-0.6787886143044157,0.24021542453972425,0.7678571428571429,28,6.5600000000000005,0.9200000000000004,1.3262411347517733
0,2,0,12,1989-02-23,Olivier,69.0,Aubin-Mercier,Olivier Aubin-Mercier,70.0,2.69,2.78,Southpaw,0.53,,0.6,0.35,3.11,0.83,155,"[2, 3, 1, 2]",2,3,1,2,1.0144927536231885,0.45161290322580644,155,29.34246575342466,-0.7003055704289535,-0.7129829868430685,-0.5769776667858368,-0.46652184773834005,-0.28484977861596794,1.2606986672510196,0.09858564601253816,-0.021497990708080696,1.1066845119329676,1.0108960736967394,0.8571428571428571,14,5.47,0.08999999999999986,1.033457249070632
0,2,1,11,1990-03-16,Antonio,74.0,Carlos Junior,Antonio Carlos Junior,79.0,1.85,2.11,Orthodox,0.46,,1.1,0.46,3.75,0.57,185,"[2, 3, 2, 2]",2,3,2,2,1.0675675675675675,0.42702702702702705,185,28.284931506849315,-1.1251971027682766,1.5995283707522991,0.7094284952612864,-0.8737271010483605,-0.763617677806295,0.07060911332127658,0.6132206068397159,0.31027677158563716,1.5230088147680936,-0.09120333972568324,0.8461538461538461,14,3.96,0.2599999999999998,1.1405405405405404
1,3,0,17,1983-10-03,Leo,70.0,Kuntz,Leo Kuntz,74.0,3.8,1.68,Orthodox,0.32,,0.7,0.25,1.99,0.33,155,"[2, 0, 0, 0]",2,0,0,0,1.0571428571428572,0.4774193548387097,155,34.73972602739726,0.7991820081092891,1.1615262743405848,0.05325947693407655,0.3174185809246586,-0.9894711054958498,-1.0379522724908223,0.26251294112641027,-0.4259996579785545,0.31003481337939615,-0.7997018538913594,0.8333333333333334,21,5.4799999999999995,-2.12,0.4421052631578947
0,2,0,4,1990-12-04,Roldan,64.0,Sangcha-an,Roldan Sangcha-an,65.0,2.15,2.71,Orthodox,0.46,,0.0,0.6,1.94,0.68,125,"[1, 0, 0, 0]",1,0,0,0,1.015625,0.52,125,27.564383561643837,-0.7431031644989987,-0.6243779996143857,-0.9793762996208284,-0.6695530266469766,-0.19041264448981096,0.6432766806196067,-0.6125854657541107,0.9353661001727632,0.12611538414480056,0.5975185968934862,0.6666666666666666,6,4.859999999999999,0.56,1.2604651162790699
0,5,0,8,1985-12-03,Nina,65.0,Ansaroff,Nina Ansaroff,64.0,3.77,5.22,Orthodox,0.48,,1.0,0.4,0.51,0.73,115,"[0, 1, 2, 1]",0,1,2,1,0.9846153846153847,0.5565217391304348,115,32.56986301369863,0.4641418180610912,-0.306909250384213,0.49472094225558627,-0.1208907228978091,0.9098414234414637,0.37647288627896036,0.12214599701573221,0.086002009170201,-0.6244839564377422,0.9240204999610754,0.6153846153846154,13,8.99,1.4499999999999997,1.3846153846153846
0,9,0,18,1981-09-29,James,74.0,Te Huna,James Te Huna,75.0,2.99,4.04,Orthodox,0.51,,0.2,0.37,2.75,0.58,185,"[0, 1, 0, 0]",0,1,0,0,1.0135135135135136,0.40540540540540543,185,36.75068493150685,0.7666874218915762,0.05185503446329265,0.7094284952612864,0.015602269661578584,0.7055171770434913,0.5258520807874061,-0.5449390831659142,-0.042838212335049586,0.7833910553663437,-0.05001473468827785,0.6666666666666666,27,7.03,1.0499999999999998,1.351170568561873
0,2,0,5,1988-08-19,Gina,66.0,Mazany,Gina Mazany,68.0,2.21,2.43,Southpaw,0.48,,0.0,0.77,3.36,0.2,135,"[0, 0, 2, 1]",0,0,2,1,1.0303030303030303,0.5037037037037037,135,29.85753424657534,-0.29011137907683704,-0.02971030137367235,-0.49546632666322865,-0.6687641160017476,-0.475192098554044,0.7251575717772022,-0.5181187286124248,1.5736986966928315,1.1568133113014865,-1.3047052848300968,0.7142857142857143,7,4.640000000000001,0.2200000000000002,1.0995475113122173
0,4,0,11,1988-10-25,Jake,75.0,Collier,Jake Collier,78.0,3.69,4.15,Orthodox,0.39,,0.5,0.23,0.72,0.67,205,"[2, 1, 2, 0]",2,1,2,0,1.04,0.3804878048780488,205,29.673972602739727,-0.7390108749536601,0.8629971511029165,0.8169669905195492,0.18345239744051958,0.29194815761307186,-0.7665970041989566,-0.05378342804948234,-0.38399061231897313,-0.5051320732781002,0.33241676308459295,0.7333333333333333,15,7.84,0.4600000000000004,1.1246612466124661
0,3,0,15,1989-07-31,Aljamain,67.0,Sterling,Aljamain Sterling,71.0,1.43,3.9,Orthodox,0.5,,0.8,0.39,2.25,0.58,135,"[2, 1, 4, 1]",2,1,4,1,1.0597014925373134,0.5259259259259259,135,28.90958904109589,-0.49875196375459424,1.1587017535731767,0.0701131594334722,-1.1363045402109697,0.48945545417144937,0.8992529411919671,0.06574498418946946,0.09033120850225404,0.434289149094908,0.0605734815897449,0.8333333333333334,18,5.33,2.4699999999999998,2.7272727272727275
0,3,0,7,1984-04-24,Germaine,69.0,de Randamie,Germaine de Randamie,71.0,2.28,3.2,Orthodox,0.47,,0.2,0.0,0.0,0.86,135,"[1, 1, 1, 0]",1,1,1,0,1.0289855072463767,0.5259259259259259,135,34.18082191780822,0.6614344088465786,1.1587017535731767,1.201272131626874,-0.6268053599829714,0.030099476683119304,0.6381098870698196,-0.3721528004119513,-1.4320722662196543,-1.0302868553778863,1.0665683621096285,0.7,10,5.48,0.9200000000000004,1.4035087719298247
0,8,1,14,1981-06-30,Dan,73.0,Miller,Dan Miller,74.0,3.06,2.03,Orthodox,0.36,,1.8,0.54,1.67,0.47,185,"[1, 0, 0, 0]",1,0,0,0,1.0136986301369864,0.4,185,37.0,0.8224031150126276,-0.335063299608959,0.15323655497643532,0.07021021347710103,-0.8245144593544728,-0.8398768216109829,1.5140114768440947,0.6241567572929143,-0.015396124787546324,-0.5030893900997367,0.6363636363636364,23,5.09,-1.0300000000000002,0.6633986928104575
0,6,0,11,1986-11-21,Clint,74.0,Hester,Clint Hester,77.0,3.44,3.36,Orthodox,0.42,,0.0,0.35,1.02,0.6,205,"[1, 1, 0, 0]",1,1,0,0,1.0405405405405406,0.375609756097561,205,31.602739726027398,-0.3159614811553005,0.4775250902769479,0.18567431602717152,0.00705586144002014,-0.18913941990147498,-0.4641099851339915,-0.48917308368814894,0.09658659573667394,-0.3160204143521827,0.0955449378925772,0.6470588235294118,17,6.8,-0.08000000000000007,0.9767441860465116
0,6,0,19,1984-03-20,John,66.0,Moraga,John Moraga,66.0,2.5,2.62,Orthodox,0.43,,1.0,0.25,0.66,0.44,125,"[1, 1, 3, 1]",1,1,3,1,1.0,0.528,125,34.276712328767125,0.9956117259415006,-0.19064977087462112,0.2731593760847216,-0.4256343623054248,-0.2611899279864631,0.3671670551481774,0.08708687666249193,-0.41553577408904085,-0.552212868886152,-0.21160622579060984,0.76,25,5.12,0.1200000000000001,1.048
0,6,0,16,1981-11-25,Alan,72.0,Jouban,Alan Jouban,73.0,3.48,5.41,Southpaw,0.53,,0.0,0.5,0.52,0.62,170,"[3, 3, 2, 2]",3,3,2,2,1.0138888888888888,0.4294117647058823,170,36.59452054794521,1.0313180017270502,-0.17872344635051282,0.3162291497853107,0.16982193804270762,0.4675535625584791,1.0605832901853078,-0.6855542864217495,0.6202575477385729,-0.700129510036425,0.10542863724884907,0.7272727272727273,22,8.89,1.9300000000000002,1.5545977011494254
